

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,3:32:01 PM,3459.71,3416.02,0.04,0.02,0.15,0.02,
5/31/2018,3:32:02 PM,3590.41,3787.11,0.03,0.03,0.06,0.03,
5/31/2018,3:32:03 PM,3563.41,3582.01,0.02,0.03,0.15,0.02,
5/31/2018,3:32:04 PM,3335.79,3423.49,0.07,0.02,0.16,0.02,
5/31/2018,3:32:05 PM,3247.58,3542.11,0.07,0.02,0.13,0.02,
5/31/2018,3:32:06 PM,3053.45,3326.12,0.09,0.02,0.09,0.02,
5/31/2018,3:32:07 PM,3529.44,3976.97,0.03,0.03,0.03,0.04,
5/31/2018,3:32:08 PM,3265.84,3663.02,0.06,0.03,0.13,0.03,
5/31/2018,3:32:09 PM,3878.24,3419.38,0.02,0.03,0.15,0.02,
5/31/2018,3:32:10 PM,3018.15,3770.81,0.12,0.02,0.06,0.03,
5/31/2018,3:32:11 PM,3079.02,3554.11,0.07,0.02,0.04,0.03,
5/31/2018,3:32:12 PM,3289.91,3921.67,0.08,0.03,0.06,0.03,
5/31/2018,3:32:13 PM,3023.34,3323.37,0.07,0.02,0.07,0.02,
5/31/2018,3:32:14 PM,3565.24,3287.12,0.03,0.03,0.12,0.01,
5/31/2018,3:32:15 PM,3680.03,3759.90,0.03,0.04,0.04,0.03,
5/31/2018,3:32:16 PM,3537.51,3713.86,0.04,0.03,0.06,0.03,
5/31/2018,3:32:17 PM,3000.56,3534.19,0.21,0.02,0.13,0.03,
5/31/2018,3:32:18 PM,3229.17,4115.55,0.08,0.02,0.02,0.04,
5/31/2018,3:32:19 PM,3272.20,3681.97,0.08,0.02,0.09,0.03,
5/31/2018,3:32:20 PM,2981.43,3482.69,0.12,0.02,0.07,0.02,
5/31/2018,3:32:21 PM,3444.96,3513.38,0.05,0.03,0.12,0.02,
5/31/2018,3:32:22 PM,3588.16,3373.83,0.03,0.03,0.21,0.02,
5/31/2018,3:32:23 PM,3546.58,3972.90,0.03,0.03,0.03,0.05,
5/31/2018,3:32:24 PM,3605.43,3437.78,0.03,0.04,0.08,0.02,
5/31/2018,3:32:25 PM,3219.75,3731.03,0.08,0.02,0.04,0.03,
5/31/2018,3:32:26 PM,3230.34,3980.67,0.09,0.03,0.02,0.04,
5/31/2018,3:32:27 PM,3235.86,3299.28,0.10,0.02,0.08,0.02,
5/31/2018,3:32:28 PM,3236.39,3503.29,0.08,0.02,0.12,0.02,
5/31/2018,3:32:29 PM,3435.10,3748.76,0.04,0.03,0.04,0.04,
5/31/2018,3:32:30 PM,3436.86,3411.49,0.05,0.03,0.12,0.02,
5/31/2018,3:32:31 PM,3244.64,3815.67,0.04,0.03,0.07,0.03,
5/31/2018,3:32:32 PM,3506.77,3740.38,0.05,0.03,0.10,0.03,
5/31/2018,3:32:33 PM,3315.25,3618.30,0.05,0.03,0.05,0.03,
5/31/2018,3:32:34 PM,3163.46,3653.36,0.07,0.02,0.05,0.03,
5/31/2018,3:32:35 PM,3368.76,3352.57,0.07,0.03,0.09,0.02,
5/31/2018,3:32:37 PM,3141.96,3538.22,0.07,0.02,0.19,0.02,
5/31/2018,3:32:38 PM,3104.18,3456.93,0.07,0.02,0.17,0.02,
5/31/2018,3:32:39 PM,3389.04,3791.39,0.06,0.03,0.05,0.03,
5/31/2018,3:32:40 PM,3331.37,3633.13,0.05,0.03,0.05,0.02,
5/31/2018,3:32:41 PM,3660.66,3775.36,0.03,0.04,0.03,0.03,
5/31/2018,3:32:42 PM,3404.09,3816.56,0.03,0.03,0.04,0.03,
5/31/2018,3:32:43 PM,3244.76,3320.95,0.07,0.02,0.20,0.01,
5/31/2018,3:32:44 PM,3454.10,3416.99,0.04,0.03,0.19,0.02,
5/31/2018,3:32:45 PM,3712.84,4151.83,0.03,0.04,0.03,0.04,
5/31/2018,3:32:46 PM,3573.56,3414.21,0.03,0.03,0.23,0.02,
5/31/2018,3:32:47 PM,3339.68,3849.24,0.06,0.02,0.04,0.03,
5/31/2018,3:32:48 PM,3177.72,3381.61,0.07,0.02,0.19,0.02,
5/31/2018,3:32:49 PM,3409.94,3351.06,0.05,0.03,0.06,0.02,
5/31/2018,3:32:50 PM,3187.04,3497.04,0.07,0.02,0.16,0.02,
5/31/2018,3:32:51 PM,3266.98,3523.82,0.10,0.03,0.11,0.02,
5/31/2018,3:32:52 PM,3056.32,3636.34,0.08,0.02,0.06,0.03,
5/31/2018,3:32:53 PM,3431.81,3353.35,0.04,0.03,0.07,0.02,
5/31/2018,3:32:54 PM,3478.88,3714.00,0.05,0.04,0.04,0.04,
5/31/2018,3:32:55 PM,3803.35,3360.54,0.02,0.03,0.11,0.02,
5/31/2018,3:32:56 PM,2978.52,3591.02,0.09,0.02,0.20,0.03,
5/31/2018,3:32:57 PM,3619.54,3245.35,0.04,0.02,0.05,0.02,
5/31/2018,3:32:58 PM,3527.74,3233.24,0.03,0.02,0.06,0.02,
5/31/2018,3:32:59 PM,3377.87,3212.26,0.04,0.02,0.09,0.03,
5/31/2018,3:33:00 PM,2920.83,3986.01,0.06,0.02,0.03,0.03,
5/31/2018,3:33:01 PM,3595.73,3680.70,0.03,0.04,0.05,0.03,
5/31/2018,3:33:02 PM,3442.11,4097.14,0.04,0.04,0.03,0.04,
5/31/2018,3:33:03 PM,3976.10,3664.31,0.02,0.04,0.06,0.03,
5/31/2018,3:33:04 PM,3671.46,3487.93,0.03,0.04,0.10,0.02,
5/31/2018,3:33:05 PM,3603.91,3738.51,0.03,0.03,0.05,0.03,
5/31/2018,3:33:06 PM,3753.38,3417.53,0.02,0.05,0.08,0.02,
5/31/2018,3:33:07 PM,3133.25,3527.11,0.11,0.03,0.10,0.03,
5/31/2018,3:33:08 PM,3204.90,3994.57,0.07,0.02,0.03,0.03,
5/31/2018,3:33:09 PM,3311.20,3844.27,0.05,0.03,0.05,0.04,
5/31/2018,3:33:10 PM,3549.88,3624.75,0.03,0.03,0.09,0.02,
5/31/2018,3:33:11 PM,3619.57,3582.39,0.04,0.04,0.10,0.02,
5/31/2018,3:33:12 PM,3280.74,3993.23,0.05,0.02,0.03,0.03,
5/31/2018,3:33:13 PM,3358.20,3983.20,0.05,0.03,0.04,0.03,
5/31/2018,3:33:14 PM,3394.20,3926.77,0.05,0.03,0.03,0.03,
5/31/2018,3:33:15 PM,3317.53,3530.23,0.04,0.03,0.15,0.02,
5/31/2018,3:33:16 PM,3341.10,3496.48,0.05,0.02,0.13,0.02,
5/31/2018,3:33:17 PM,3322.77,3860.74,0.05,0.02,0.04,0.03,
5/31/2018,3:33:18 PM,3253.43,3663.40,0.05,0.03,0.04,0.03,
5/31/2018,3:33:19 PM,3373.15,3784.78,0.05,0.03,0.05,0.03,
5/31/2018,3:33:20 PM,3556.45,4079.57,0.03,0.04,0.03,0.04,
5/31/2018,3:33:21 PM,3351.91,3289.58,0.07,0.02,0.08,0.02,
5/31/2018,3:33:22 PM,3267.59,3337.72,0.07,0.03,0.26,0.02,
5/31/2018,3:33:23 PM,3342.46,3381.20,0.06,0.03,0.25,0.02,
5/31/2018,3:33:24 PM,3469.96,3379.00,0.05,0.02,0.10,0.02,
5/31/2018,3:33:25 PM,3229.07,3708.90,0.06,0.02,0.05,0.03,
5/31/2018,3:33:26 PM,3743.73,3758.67,0.03,0.04,0.05,0.03,
5/31/2018,3:33:27 PM,3582.93,3211.72,0.04,0.03,0.06,0.02,
5/31/2018,3:33:28 PM,3448.56,3632.31,0.04,0.03,0.13,0.03,
5/31/2018,3:33:29 PM,3093.29,3583.23,0.04,0.04,0.07,0.02,
5/31/2018,3:33:30 PM,3092.04,3658.10,0.05,0.03,0.08,0.03,
5/31/2018,3:33:31 PM,3570.74,3222.39,0.04,0.03,0.05,0.02,
5/31/2018,3:33:32 PM,3357.93,3813.56,0.05,0.03,0.03,0.03,
5/31/2018,3:33:33 PM,3593.65,3761.40,0.03,0.04,0.05,0.03,
5/31/2018,3:33:34 PM,3350.08,3572.22,0.06,0.02,0.06,0.02,
5/31/2018,3:33:35 PM,3168.43,3638.62,0.04,0.03,0.14,0.02,
5/31/2018,3:33:36 PM,3559.86,3387.61,0.03,0.03,0.08,0.02,
5/31/2018,3:33:37 PM,3178.00,3638.80,0.07,0.02,0.10,0.03,
5/31/2018,3:33:38 PM,3335.70,3575.62,0.05,0.03,0.13,0.02,
5/31/2018,3:33:39 PM,3487.32,3994.20,0.04,0.04,0.03,0.04,
5/31/2018,3:33:40 PM,3410.90,3766.18,0.06,0.03,0.04,0.03,
5/31/2018,3:33:41 PM,3473.29,3533.56,0.04,0.03,0.37,0.02,
5/31/2018,3:33:42 PM,3257.23,3313.95,0.05,0.03,0.11,0.01,
5/31/2018,3:33:43 PM,3337.58,3877.47,0.06,0.03,0.05,0.03,
5/31/2018,3:33:44 PM,3311.52,3735.66,0.08,0.03,0.07,0.03,
5/31/2018,3:33:45 PM,3092.92,3564.19,0.09,0.02,0.08,0.03,
5/31/2018,3:33:46 PM,3291.59,3676.03,0.05,0.02,0.17,0.03,
5/31/2018,3:33:47 PM,3519.23,3263.28,0.04,0.03,0.08,0.01,
5/31/2018,3:33:48 PM,3432.67,3533.25,0.05,0.03,0.17,0.02,
5/31/2018,3:33:49 PM,2998.01,3453.97,0.05,0.03,0.09,0.02,
5/31/2018,3:33:50 PM,3077.39,3656.37,0.14,0.02,0.05,0.03,
5/31/2018,3:33:51 PM,3424.76,3988.01,0.03,0.03,0.04,0.03,
5/31/2018,3:33:52 PM,3445.24,3875.99,0.05,0.03,0.04,0.03,
5/31/2018,3:33:53 PM,3296.98,3628.03,0.05,0.03,0.08,0.02,
5/31/2018,3:33:54 PM,3178.89,3821.16,0.09,0.02,0.05,0.03,
5/31/2018,3:33:55 PM,3452.91,4226.30,0.04,0.03,0.02,0.05,
5/31/2018,3:33:56 PM,3180.68,4072.32,0.10,0.02,0.03,0.04,
5/31/2018,3:33:57 PM,3549.71,3756.11,0.03,0.03,0.06,0.03,
5/31/2018,3:33:58 PM,3416.31,3425.87,0.06,0.03,0.08,0.02,
5/31/2018,3:33:59 PM,3268.09,3629.03,0.04,0.02,0.05,0.03,
5/31/2018,3:34:00 PM,3526.81,3568.73,0.03,0.03,0.17,0.02,
5/31/2018,3:34:01 PM,3736.34,3510.18,0.03,0.04,0.13,0.02,
5/31/2018,3:34:02 PM,3543.28,3775.97,0.03,0.03,0.05,0.03,
5/31/2018,3:34:03 PM,3273.80,3706.52,0.06,0.02,0.04,0.03,
5/31/2018,3:34:04 PM,3161.83,3996.16,0.11,0.02,0.04,0.03,
5/31/2018,3:34:05 PM,3094.96,3636.44,0.09,0.02,0.07,0.03,
5/31/2018,3:34:06 PM,3497.50,3535.40,0.03,0.03,0.09,0.03,
5/31/2018,3:34:07 PM,3226.08,3631.60,0.05,0.02,0.05,0.03,
5/31/2018,3:34:08 PM,3056.73,3598.26,0.05,0.02,0.17,0.02,
5/31/2018,3:34:09 PM,3275.78,3844.44,0.07,0.03,0.04,0.04,
5/31/2018,3:34:10 PM,3190.46,3942.29,0.08,0.03,0.04,0.03,
5/31/2018,3:34:11 PM,3007.74,3648.19,0.10,0.02,0.05,0.03,
5/31/2018,3:34:12 PM,3352.34,3843.40,0.08,0.03,0.05,0.03,
5/31/2018,3:34:13 PM,3554.15,3335.87,0.03,0.03,0.08,0.02,
5/31/2018,3:34:14 PM,3318.33,3389.90,0.06,0.02,0.08,0.02,
5/31/2018,3:34:15 PM,3423.83,3815.12,0.05,0.03,0.05,0.03,
5/31/2018,3:34:16 PM,3667.05,3779.95,0.02,0.03,0.04,0.04,
5/31/2018,3:34:17 PM,3474.57,3441.17,0.07,0.03,0.07,0.02,
5/31/2018,3:34:18 PM,3221.84,3325.71,0.07,0.02,0.17,0.02,
5/31/2018,3:34:19 PM,3270.24,3862.45,0.09,0.02,0.06,0.04,
5/31/2018,3:34:20 PM,3470.55,3333.27,0.04,0.03,0.14,0.02,
5/31/2018,3:34:21 PM,3580.82,3879.29,0.05,0.04,0.05,0.03,
5/31/2018,3:34:22 PM,3484.30,3648.27,0.04,0.04,0.06,0.03,
5/31/2018,3:34:23 PM,3375.98,3728.17,0.04,0.03,0.05,0.03,
5/31/2018,3:34:24 PM,3244.42,3605.31,0.08,0.02,0.12,0.03,
5/31/2018,3:34:25 PM,3039.99,3477.61,0.06,0.02,0.17,0.02,
5/31/2018,3:34:26 PM,3281.29,3632.82,0.07,0.02,0.12,0.02,
5/31/2018,3:34:27 PM,3459.80,3916.28,0.04,0.03,0.03,0.04,
5/31/2018,3:34:28 PM,3627.00,3886.53,0.04,0.04,0.06,0.04,
5/31/2018,3:34:29 PM,3368.68,3344.10,0.06,0.02,0.17,0.02,
5/31/2018,3:34:30 PM,3220.85,3325.80,0.13,0.02,0.11,0.02,
5/31/2018,3:34:31 PM,4046.46,3996.22,0.02,0.03,0.04,0.04,
5/31/2018,3:34:32 PM,3685.87,3451.92,0.03,0.03,0.32,0.02,
5/31/2018,3:34:33 PM,3083.18,4031.13,0.07,0.02,0.03,0.04,
5/31/2018,3:34:34 PM,3080.31,3946.06,0.10,0.02,0.03,0.04,
5/31/2018,3:34:35 PM,3329.44,3452.21,0.10,0.03,0.27,0.02,
5/31/2018,3:34:36 PM,3487.07,3565.25,0.03,0.02,0.07,0.03,
5/31/2018,3:34:37 PM,3378.05,3863.10,0.06,0.03,0.05,0.04,
5/31/2018,3:34:38 PM,3624.20,3824.23,0.04,0.04,0.07,0.03,
5/31/2018,3:34:39 PM,3377.96,3436.99,0.03,0.03,0.20,0.02,
5/31/2018,3:34:40 PM,3643.98,3803.60,0.02,0.03,0.04,0.03,
5/31/2018,3:34:41 PM,3507.01,3553.98,0.03,0.03,0.09,0.02,
5/31/2018,3:34:42 PM,3327.41,3541.17,0.06,0.02,0.13,0.02,
5/31/2018,3:34:43 PM,3314.48,3411.53,0.05,0.03,0.25,0.02,
5/31/2018,3:34:44 PM,3331.97,3486.95,0.09,0.03,0.09,0.02,
5/31/2018,3:34:45 PM,3472.07,3524.84,0.05,0.04,0.08,0.02,
5/31/2018,3:34:46 PM,3272.01,3342.15,0.05,0.03,0.08,0.02,
5/31/2018,3:34:47 PM,3686.28,3585.43,0.02,0.03,0.04,0.03,
5/31/2018,3:34:48 PM,3518.61,3716.02,0.04,0.02,0.05,0.03,
5/31/2018,3:34:49 PM,3223.17,3695.34,0.07,0.02,0.06,0.03,
5/31/2018,3:34:50 PM,3142.00,3475.63,0.09,0.02,0.10,0.02,
5/31/2018,3:34:51 PM,3395.10,4084.09,0.04,0.03,0.03,0.04,
5/31/2018,3:34:52 PM,3146.88,3758.34,0.06,0.02,0.05,0.03,
5/31/2018,3:34:53 PM,3654.35,3424.03,0.03,0.03,0.18,0.02,
5/31/2018,3:34:54 PM,3249.19,3690.84,0.06,0.02,0.11,0.03,
5/31/2018,3:34:55 PM,3338.31,3703.84,0.07,0.02,0.08,0.03,
5/31/2018,3:34:56 PM,3448.18,3430.10,0.04,0.03,0.22,0.02,
5/31/2018,3:34:57 PM,3167.03,3376.14,0.11,0.02,0.14,0.02,
5/31/2018,3:34:58 PM,3327.44,3611.91,0.06,0.02,0.12,0.02,
5/31/2018,3:34:59 PM,3208.58,3856.23,0.07,0.03,0.04,0.03,
5/31/2018,3:35:00 PM,3254.32,3314.04,0.05,0.03,0.09,0.01,
5/31/2018,3:35:01 PM,3900.51,3381.51,0.02,0.03,0.16,0.02,
5/31/2018,3:35:02 PM,3427.38,3714.31,0.06,0.03,0.10,0.03,
5/31/2018,3:35:03 PM,3238.95,3444.42,0.10,0.02,0.26,0.02,
5/31/2018,3:35:04 PM,3505.24,3689.37,0.04,0.03,0.11,0.04,
5/31/2018,3:35:05 PM,3094.88,3600.29,0.06,0.03,0.21,0.02,
5/31/2018,3:35:06 PM,3291.55,3611.96,0.04,0.02,0.15,0.03,
5/31/2018,3:35:07 PM,3394.36,3547.17,0.04,0.04,0.07,0.02,
5/31/2018,3:35:08 PM,3445.13,3522.05,0.05,0.03,0.19,0.02,
5/31/2018,3:35:09 PM,3161.71,3527.80,0.06,0.03,0.07,0.02,
5/31/2018,3:35:10 PM,3386.24,3643.74,0.05,0.02,0.06,0.03,
5/31/2018,3:35:11 PM,3239.80,3746.68,0.08,0.03,0.07,0.03,
5/31/2018,3:35:12 PM,3463.50,3447.92,0.04,0.02,0.27,0.02,
5/31/2018,3:35:13 PM,3365.07,3772.51,0.05,0.04,0.07,0.03,
5/31/2018,3:35:14 PM,3170.35,3674.85,0.09,0.02,0.06,0.03,
5/31/2018,3:35:15 PM,3325.48,3513.35,0.04,0.03,0.09,0.02,
5/31/2018,3:35:16 PM,3224.33,4184.55,0.06,0.02,0.03,0.04,
5/31/2018,3:35:17 PM,3338.26,3784.68,0.07,0.03,0.07,0.04,
5/31/2018,3:35:18 PM,3216.92,3469.15,0.09,0.02,0.16,0.02,
5/31/2018,3:35:19 PM,3895.87,3645.19,0.02,0.04,0.09,0.03,
5/31/2018,3:35:20 PM,3327.30,3651.84,0.04,0.03,0.08,0.03,
5/31/2018,3:35:22 PM,3088.92,3318.22,0.07,0.02,0.08,0.02,
5/31/2018,3:35:23 PM,3438.34,3493.64,0.03,0.04,0.14,0.02,
5/31/2018,3:35:24 PM,3413.88,3411.20,0.05,0.03,0.13,0.02,
5/31/2018,3:35:25 PM,3378.26,3430.36,0.07,0.03,0.09,0.02,
5/31/2018,3:35:26 PM,3309.18,3802.82,0.08,0.02,0.07,0.04,
5/31/2018,3:35:27 PM,3889.01,3656.77,0.02,0.04,0.06,0.03,
5/31/2018,3:35:28 PM,3118.44,3366.50,0.09,0.02,0.21,0.01,
5/31/2018,3:35:29 PM,3148.52,3388.42,0.09,0.02,0.06,0.02,
5/31/2018,3:35:30 PM,3305.93,3684.77,0.07,0.03,0.09,0.03,
5/31/2018,3:35:31 PM,3281.35,3662.99,0.07,0.02,0.08,0.02,
5/31/2018,3:35:32 PM,3255.86,3591.84,0.05,0.02,0.08,0.03,
5/31/2018,3:35:33 PM,3125.82,3531.61,0.06,0.02,0.23,0.02,
5/31/2018,3:35:34 PM,3779.77,3365.83,0.03,0.03,0.19,0.02,
5/31/2018,3:35:35 PM,3213.45,3329.19,0.07,0.02,0.07,0.02,
5/31/2018,3:35:36 PM,3325.23,3902.20,0.07,0.02,0.04,0.03,
5/31/2018,3:35:37 PM,3538.49,3742.73,0.03,0.03,0.06,0.03,
5/31/2018,3:35:38 PM,3459.62,4022.64,0.04,0.03,0.02,0.04,
5/31/2018,3:35:39 PM,3430.12,3584.30,0.06,0.03,0.09,0.02,
5/31/2018,3:35:40 PM,3494.11,3649.94,0.03,0.03,0.10,0.02,
5/31/2018,3:35:41 PM,3103.60,3953.72,0.13,0.02,0.03,0.04,
5/31/2018,3:35:42 PM,3308.71,3448.41,0.08,0.02,0.08,0.02,
5/31/2018,3:35:43 PM,3885.29,3581.95,0.02,0.03,0.09,0.03,
5/31/2018,3:35:44 PM,3743.93,3333.99,0.02,0.04,0.27,0.01,
5/31/2018,3:35:45 PM,3339.77,3888.16,0.04,0.02,0.04,0.03,
5/31/2018,3:35:46 PM,3093.43,3932.90,0.11,0.02,0.04,0.03,
5/31/2018,3:35:47 PM,3244.21,3486.24,0.08,0.02,0.10,0.02,
5/31/2018,3:35:48 PM,3342.65,3378.95,0.06,0.02,0.20,0.02,
5/31/2018,3:35:49 PM,3385.60,3492.43,0.05,0.02,0.06,0.02,
5/31/2018,3:35:50 PM,3578.51,3891.15,0.04,0.04,0.04,0.04,
5/31/2018,3:35:51 PM,3680.39,3604.84,0.04,0.04,0.04,0.03,
5/31/2018,3:35:52 PM,3868.43,3514.76,0.02,0.05,0.05,0.02,
5/31/2018,3:35:53 PM,3014.74,3886.84,0.10,0.02,0.05,0.03,
5/31/2018,3:35:54 PM,3590.73,3831.63,0.03,0.03,0.04,0.03,
5/31/2018,3:35:55 PM,3248.52,3677.13,0.06,0.02,0.05,0.02,
5/31/2018,3:35:56 PM,3461.95,3580.15,0.05,0.04,0.13,0.02,
5/31/2018,3:35:57 PM,3318.42,3696.34,0.05,0.03,0.05,0.03,
5/31/2018,3:35:58 PM,3290.80,3666.66,0.04,0.02,0.09,0.03,
5/31/2018,3:35:59 PM,3485.35,3296.24,0.03,0.03,0.06,0.02,
5/31/2018,3:36:00 PM,3321.39,3562.81,0.06,0.03,0.10,0.03,
5/31/2018,3:36:01 PM,3130.17,3514.81,0.11,0.02,0.08,0.02,
5/31/2018,3:36:02 PM,3665.88,3506.05,0.03,0.04,0.12,0.02,
5/31/2018,3:36:03 PM,3477.87,3662.33,0.04,0.02,0.07,0.03,
5/31/2018,3:36:04 PM,3414.47,3466.44,0.04,0.03,0.27,0.02,
5/31/2018,3:36:05 PM,3407.20,3362.84,0.06,0.03,0.26,0.02,
5/31/2018,3:36:06 PM,3318.09,3508.05,0.06,0.03,0.18,0.03,
5/31/2018,3:36:07 PM,3463.92,3286.89,0.04,0.03,0.11,0.02,
5/31/2018,3:36:08 PM,3336.39,3657.68,0.05,0.02,0.11,0.03,
5/31/2018,3:36:09 PM,3421.69,4090.70,0.04,0.02,0.03,0.05,
5/31/2018,3:36:10 PM,3150.35,3559.33,0.06,0.03,0.11,0.02,
5/31/2018,3:36:11 PM,3330.99,3424.07,0.08,0.03,0.27,0.03,
5/31/2018,3:36:12 PM,3563.41,3472.00,0.04,0.03,0.17,0.02,
5/31/2018,3:36:13 PM,3468.72,3822.59,0.04,0.02,0.04,0.03,
5/31/2018,3:36:14 PM,3450.12,3984.77,0.04,0.03,0.04,0.04,
5/31/2018,3:36:15 PM,3306.36,4247.29,0.06,0.03,0.03,0.04,
5/31/2018,3:36:16 PM,3379.29,3810.03,0.04,0.03,0.06,0.04,
5/31/2018,3:36:17 PM,3323.34,3930.63,0.05,0.02,0.04,0.04,
5/31/2018,3:36:18 PM,3407.60,3924.07,0.03,0.03,0.03,0.03,
5/31/2018,3:36:19 PM,3108.06,3640.06,0.10,0.02,0.09,0.02,
5/31/2018,3:36:20 PM,3289.28,3599.57,0.08,0.03,0.06,0.02,
5/31/2018,3:36:21 PM,3284.19,3300.08,0.07,0.02,0.06,0.02,
5/31/2018,3:36:22 PM,3839.68,3465.58,0.02,0.04,0.34,0.02,
5/31/2018,3:36:23 PM,3342.30,3554.02,0.05,0.02,0.12,0.02,
5/31/2018,3:36:24 PM,3528.06,3523.96,0.03,0.03,0.07,0.02,
5/31/2018,3:36:25 PM,3403.85,3599.39,0.05,0.02,0.07,0.02,
5/31/2018,3:36:26 PM,3414.70,3357.43,0.08,0.02,0.19,0.01,
5/31/2018,3:36:27 PM,3452.03,3628.46,0.06,0.03,0.07,0.02,
5/31/2018,3:36:28 PM,3251.62,3498.79,0.09,0.03,0.22,0.02,
5/31/2018,3:36:29 PM,3861.72,3750.67,0.02,0.03,0.09,0.03,
5/31/2018,3:36:30 PM,3459.47,3830.07,0.04,0.03,0.07,0.04,
5/31/2018,3:36:31 PM,3215.51,3468.36,0.05,0.02,0.08,0.02,
5/31/2018,3:36:32 PM,3658.11,4070.87,0.03,0.03,0.03,0.03,
5/31/2018,3:36:33 PM,3603.78,3686.90,0.04,0.04,0.09,0.02,
5/31/2018,3:36:34 PM,3224.40,3853.34,0.09,0.02,0.06,0.03,
5/31/2018,3:36:35 PM,3662.61,3818.95,0.02,0.04,0.05,0.04,
5/31/2018,3:36:36 PM,3266.13,3501.63,0.08,0.02,0.08,0.03,
5/31/2018,3:36:37 PM,3167.76,3944.60,0.09,0.02,0.06,0.04,
5/31/2018,3:36:38 PM,3418.89,3848.57,0.05,0.03,0.05,0.03,
5/31/2018,3:36:39 PM,3596.14,3600.86,0.03,0.04,0.06,0.03,
5/31/2018,3:36:40 PM,3152.07,3748.45,0.08,0.03,0.09,0.03,
5/31/2018,3:36:41 PM,3123.14,3693.71,0.09,0.02,0.11,0.03,
5/31/2018,3:36:42 PM,3094.98,3761.73,0.10,0.01,0.04,0.03,
5/31/2018,3:36:43 PM,3262.47,3842.00,0.07,0.03,0.06,0.03,
5/31/2018,3:36:44 PM,3376.91,3595.40,0.04,0.03,0.12,0.02,
5/31/2018,3:36:45 PM,3304.49,3630.60,0.04,0.02,0.10,0.03,
5/31/2018,3:36:46 PM,3238.27,3792.35,0.06,0.02,0.06,0.03,
5/31/2018,3:36:47 PM,3317.59,3553.29,0.05,0.03,0.11,0.03,
5/31/2018,3:36:48 PM,3126.77,3554.42,0.12,0.02,0.16,0.03,
5/31/2018,3:36:49 PM,3462.36,4071.98,0.04,0.03,0.03,0.05,
5/31/2018,3:36:50 PM,3072.77,3727.52,0.13,0.02,0.05,0.03,
5/31/2018,3:36:51 PM,3363.63,3646.53,0.05,0.03,0.10,0.02,
5/31/2018,3:36:52 PM,3440.34,3773.23,0.06,0.03,0.07,0.03,
5/31/2018,3:36:53 PM,3337.32,3796.30,0.07,0.02,0.08,0.03,
5/31/2018,3:36:54 PM,3512.84,3624.97,0.04,0.04,0.07,0.03,
5/31/2018,3:36:55 PM,3054.41,3489.60,0.04,0.03,0.07,0.03,
5/31/2018,3:36:56 PM,3298.94,3861.04,0.06,0.02,0.05,0.04,
5/31/2018,3:36:57 PM,3377.20,3692.13,0.06,0.02,0.11,0.03,
5/31/2018,3:36:58 PM,3627.89,3805.06,0.03,0.03,0.07,0.03,
5/31/2018,3:36:59 PM,3540.02,3382.05,0.03,0.03,0.19,0.03,
5/31/2018,3:37:00 PM,3745.36,3597.82,0.04,0.05,0.07,0.02,
5/31/2018,3:37:01 PM,3417.50,3818.27,0.04,0.03,0.04,0.03,
5/31/2018,3:37:02 PM,3115.15,3342.55,0.05,0.02,0.19,0.02,
5/31/2018,3:37:03 PM,3700.81,3770.00,0.02,0.04,0.05,0.03,
5/31/2018,3:37:04 PM,3443.83,3513.40,0.05,0.03,0.10,0.03,
5/31/2018,3:37:05 PM,3064.74,3773.80,0.05,0.03,0.06,0.03,
5/31/2018,3:37:06 PM,3238.61,3386.25,0.07,0.02,0.09,0.02,
5/31/2018,3:37:07 PM,3392.68,3696.34,0.05,0.03,0.06,0.03,
5/31/2018,3:37:08 PM,3497.99,3627.38,0.04,0.03,0.08,0.03,
5/31/2018,3:37:09 PM,3406.00,3395.93,0.04,0.02,0.25,0.02,
5/31/2018,3:37:10 PM,3509.68,3491.85,0.04,0.02,0.10,0.02,
5/31/2018,3:37:11 PM,3833.32,3955.20,0.03,0.03,0.04,0.04,
5/31/2018,3:37:12 PM,3553.29,3586.60,0.05,0.03,0.10,0.03,
5/31/2018,3:37:13 PM,3875.67,4076.33,0.02,0.03,0.03,0.04,
5/31/2018,3:37:14 PM,3222.90,3415.00,0.06,0.02,0.26,0.02,
5/31/2018,3:37:15 PM,3071.70,3484.19,0.09,0.02,0.18,0.02,
5/31/2018,3:37:17 PM,3428.75,4014.93,0.05,0.02,0.03,0.03,
5/31/2018,3:37:18 PM,3105.60,3589.36,0.03,0.03,0.21,0.03,
5/31/2018,3:37:19 PM,3318.34,3580.65,0.09,0.02,0.07,0.03,
5/31/2018,3:37:20 PM,3386.51,3329.98,0.06,0.03,0.09,0.02,
5/31/2018,3:37:21 PM,3746.28,3900.94,0.03,0.04,0.06,0.04,
5/31/2018,3:37:22 PM,3409.33,3767.35,0.04,0.02,0.07,0.03,
5/31/2018,3:37:23 PM,3626.14,3671.90,0.03,0.03,0.09,0.03,
5/31/2018,3:37:24 PM,3301.18,3515.66,0.05,0.03,0.07,0.02,
5/31/2018,3:37:25 PM,3295.77,3998.62,0.05,0.02,0.03,0.04,
