

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Centroid Position A1 [µm],ROI 1 Centroid Position A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,7:06:31 PM,3432.43,3661.68,4971.01,4878.69,0.01,0.03,0.01,0.02,
5/31/2018,7:06:32 PM,3476.37,3592.52,4980.06,4882.65,0.00,0.03,0.01,0.02,
5/31/2018,7:06:33 PM,3357.01,3629.49,4986.51,4906.61,0.01,0.02,0.01,0.02,
5/31/2018,7:06:34 PM,3611.52,3840.82,4981.00,4914.52,0.00,0.03,0.00,0.02,
5/31/2018,7:06:35 PM,3569.08,3892.38,4984.24,4895.43,0.00,0.03,0.00,0.03,
5/31/2018,7:06:36 PM,3482.97,3502.82,4994.73,4900.57,0.00,0.02,0.01,0.02,
5/31/2018,7:06:38 PM,3261.21,3856.85,5015.54,4882.06,0.01,0.02,0.00,0.03,
5/31/2018,7:06:39 PM,3653.43,3686.30,4967.45,4889.19,0.00,0.04,0.01,0.03,
5/31/2018,7:06:40 PM,3667.61,3563.71,4967.06,4908.31,0.00,0.03,0.01,0.02,
5/31/2018,7:06:41 PM,3268.76,3590.50,4980.26,4904.12,0.01,0.02,0.01,0.02,
5/31/2018,7:06:42 PM,3380.53,3566.03,4980.10,4929.85,0.01,0.03,0.01,0.02,
5/31/2018,7:06:43 PM,3595.86,3358.67,4986.78,4934.62,0.00,0.03,0.01,0.01,
5/31/2018,7:06:44 PM,3554.52,3506.76,4973.97,4886.90,0.00,0.03,0.02,0.02,
5/31/2018,7:06:45 PM,3533.09,3573.67,4994.07,4886.38,0.00,0.03,0.01,0.02,
5/31/2018,7:06:47 PM,3423.47,3917.84,4986.18,4878.22,0.01,0.03,0.01,0.03,
5/31/2018,7:06:48 PM,3492.34,3570.91,4981.42,4907.40,0.00,0.03,0.01,0.02,
5/31/2018,7:06:49 PM,3551.00,3763.06,4964.02,4909.05,0.00,0.03,0.01,0.02,
5/31/2018,7:06:50 PM,3537.36,3388.34,4971.41,4913.87,0.00,0.03,0.03,0.01,
5/31/2018,7:06:51 PM,3501.94,3605.71,4977.48,4914.28,0.00,0.03,0.01,0.02,
5/31/2018,7:06:52 PM,3680.72,3686.43,4988.57,4916.52,0.00,0.03,0.01,0.02,
5/31/2018,7:06:53 PM,3598.81,3598.58,4981.85,4912.33,0.00,0.03,0.01,0.03,
5/31/2018,7:06:55 PM,3490.03,3797.82,4970.59,4884.66,0.00,0.03,0.01,0.03,
5/31/2018,7:06:56 PM,3389.08,3516.64,5006.56,4916.38,0.01,0.02,0.01,0.02,
5/31/2018,7:06:57 PM,3623.73,3827.09,4978.67,4874.78,0.00,0.03,0.00,0.03,
5/31/2018,7:06:58 PM,3438.78,3660.51,4994.04,4906.19,0.00,0.02,0.01,0.02,
5/31/2018,7:06:59 PM,3512.67,3740.11,4980.24,4890.02,0.01,0.04,0.01,0.03,
5/31/2018,7:07:00 PM,3675.30,3834.29,4979.54,4884.37,0.00,0.03,0.00,0.03,
5/31/2018,7:07:02 PM,3563.31,3499.20,4989.26,4904.95,0.00,0.03,0.02,0.02,
5/31/2018,7:07:03 PM,3582.20,3703.90,4971.54,4890.75,0.00,0.03,0.01,0.02,
5/31/2018,7:07:04 PM,3486.19,3784.32,4979.72,4908.46,0.00,0.03,0.01,0.02,
5/31/2018,7:07:05 PM,3566.19,3713.06,4982.53,4891.52,0.00,0.03,0.01,0.02,
5/31/2018,7:07:06 PM,3491.28,3818.95,4977.31,4897.49,0.00,0.03,0.01,0.02,
5/31/2018,7:07:07 PM,3735.34,3417.99,4994.92,4910.90,0.00,0.03,0.02,0.02,
5/31/2018,7:07:08 PM,3254.94,3666.75,4979.18,4908.94,0.01,0.02,0.01,0.02,
5/31/2018,7:07:09 PM,3430.60,3885.80,4983.15,4876.31,0.01,0.03,0.00,0.02,
5/31/2018,7:07:11 PM,3535.43,3688.68,4988.03,4924.46,0.01,0.03,0.01,0.02,
5/31/2018,7:07:12 PM,3266.97,3736.12,4994.21,4892.70,0.01,0.02,0.01,0.02,
5/31/2018,7:07:13 PM,3520.35,3408.11,4999.87,4882.43,0.00,0.03,0.05,0.01,
5/31/2018,7:07:14 PM,3552.77,3819.49,4994.82,4919.03,0.00,0.03,0.00,0.03,
5/31/2018,7:07:15 PM,3379.55,3840.37,4973.30,4904.29,0.01,0.03,0.01,0.03,
5/31/2018,7:07:16 PM,3713.38,3740.65,4974.98,4905.77,0.00,0.03,0.01,0.03,
5/31/2018,7:07:17 PM,3733.97,3698.83,4989.10,4902.97,0.00,0.03,0.01,0.02,
5/31/2018,7:07:18 PM,3299.88,3673.44,5004.09,4840.08,0.01,0.02,0.01,0.03,
5/31/2018,7:07:19 PM,3493.14,3806.60,4972.40,4873.42,0.01,0.03,0.01,0.03,
5/31/2018,7:07:20 PM,3591.83,3696.32,4955.66,4902.57,0.00,0.03,0.01,0.02,
5/31/2018,7:07:22 PM,3374.35,3714.45,4980.24,4784.20,0.01,0.03,0.01,0.02,
5/31/2018,7:07:23 PM,3493.87,3896.54,4989.79,4884.92,0.01,0.03,0.00,0.02,
5/31/2018,7:07:24 PM,3435.67,3894.52,4944.44,4921.79,0.01,0.03,0.01,0.02,
5/31/2018,7:07:25 PM,3676.48,3835.93,4978.63,4910.57,0.00,0.02,0.00,0.03,
5/31/2018,7:07:26 PM,3679.00,3649.25,4978.80,4919.72,0.00,0.03,0.01,0.02,
5/31/2018,7:07:27 PM,3575.25,3856.43,4975.98,4877.89,0.00,0.04,0.00,0.03,
5/31/2018,7:07:28 PM,3648.83,3557.43,4987.01,4882.86,0.00,0.03,0.01,0.02,
5/31/2018,7:07:29 PM,3752.95,3799.58,4991.04,4898.85,0.00,0.03,0.01,0.03,
5/31/2018,7:07:31 PM,3384.32,3857.51,4972.52,4871.06,0.00,0.02,0.01,0.02,
5/31/2018,7:07:32 PM,3481.98,3518.19,4979.04,4879.74,0.00,0.02,0.02,0.02,
5/31/2018,7:07:33 PM,3502.44,3531.71,4981.28,4896.55,0.00,0.03,0.01,0.02,
5/31/2018,7:07:34 PM,3531.98,3819.32,4974.94,4876.59,0.00,0.03,0.00,0.03,
5/31/2018,7:07:35 PM,3484.32,3715.44,4989.81,4878.27,0.00,0.02,0.01,0.02,
5/31/2018,7:07:36 PM,3594.05,3782.10,4967.79,4879.42,0.00,0.03,0.01,0.02,
5/31/2018,7:07:38 PM,3530.83,3678.61,5003.08,4885.28,0.00,0.02,0.01,0.02,
5/31/2018,7:07:39 PM,3576.56,3544.61,4952.10,4899.34,0.00,0.03,0.01,0.02,
5/31/2018,7:07:40 PM,3454.92,3695.22,4963.41,4897.08,0.00,0.03,0.01,0.02,
5/31/2018,7:07:41 PM,3416.12,3775.73,4989.17,4866.64,0.01,0.03,0.01,0.02,
5/31/2018,7:07:42 PM,3587.00,3662.33,4970.50,4882.39,0.00,0.03,0.01,0.02,
5/31/2018,7:07:43 PM,3660.62,3455.63,4970.59,4934.74,0.00,0.03,0.03,0.02,
5/31/2018,7:07:44 PM,3648.97,3619.32,4978.45,4907.71,0.00,0.03,0.01,0.02,
5/31/2018,7:07:45 PM,3131.93,3574.59,5003.27,4915.79,0.01,0.02,0.01,0.02,
5/31/2018,7:07:46 PM,3342.06,3604.72,4976.45,4892.83,0.01,0.02,0.01,0.02,
5/31/2018,7:07:47 PM,3533.87,3846.20,4963.84,4855.02,0.00,0.03,0.01,0.03,
5/31/2018,7:07:48 PM,3510.21,3651.00,4973.80,4889.25,0.00,0.03,0.01,0.02,
5/31/2018,7:07:50 PM,3393.67,3609.04,4966.09,4893.58,0.01,0.03,0.01,0.02,
5/31/2018,7:07:51 PM,3488.10,3645.09,4976.23,4879.41,0.00,0.03,0.01,0.02,
5/31/2018,7:07:52 PM,3542.63,3745.52,4972.08,4882.32,0.00,0.03,0.01,0.02,
5/31/2018,7:07:53 PM,3363.36,3715.58,4970.21,4902.33,0.01,0.02,0.01,0.02,
5/31/2018,7:07:54 PM,3193.04,3848.02,4990.57,4895.59,0.01,0.02,0.00,0.02,
5/31/2018,7:07:55 PM,3454.59,3730.31,4958.15,4878.25,0.01,0.03,0.01,0.02,
5/31/2018,7:07:56 PM,3485.70,3587.05,4986.73,4895.48,0.00,0.03,0.01,0.01,
5/31/2018,7:07:57 PM,3657.75,3508.35,4982.56,4904.11,0.00,0.03,0.02,0.01,
5/31/2018,7:07:58 PM,3460.42,3691.83,4970.09,4889.24,0.01,0.03,0.01,0.02,
5/31/2018,7:08:00 PM,3378.76,3643.80,4991.33,4877.56,0.00,0.03,0.01,0.02,
5/31/2018,7:08:01 PM,3624.68,4028.57,4976.99,4865.49,0.00,0.03,0.00,0.03,
5/31/2018,7:08:02 PM,3275.01,3738.98,4997.21,4913.52,0.01,0.02,0.01,0.02,
5/31/2018,7:08:03 PM,3547.29,3472.48,4979.62,4911.91,0.01,0.03,0.03,0.02,
5/31/2018,7:08:04 PM,3314.75,3703.63,4998.37,4912.56,0.01,0.02,0.01,0.02,
5/31/2018,7:08:05 PM,3619.94,3578.33,4986.85,4895.20,0.00,0.03,0.01,0.02,
5/31/2018,7:08:06 PM,3514.75,3739.32,5003.22,4884.47,0.00,0.03,0.01,0.02,
5/31/2018,7:08:07 PM,3660.15,3740.34,5004.93,4878.66,0.00,0.03,0.01,0.02,
5/31/2018,7:08:09 PM,3378.21,3739.98,5006.04,4865.23,0.01,0.03,0.01,0.03,
5/31/2018,7:08:10 PM,3499.47,3749.66,5004.68,4877.28,0.00,0.02,0.01,0.03,
5/31/2018,7:08:11 PM,3665.27,3576.80,5002.38,4897.44,0.00,0.02,0.01,0.02,
5/31/2018,7:08:12 PM,3699.76,3836.18,4982.18,4896.24,0.00,0.03,0.01,0.03,
5/31/2018,7:08:13 PM,3603.55,3694.91,4992.53,4891.32,0.00,0.03,0.01,0.03,
5/31/2018,7:08:14 PM,3489.12,3789.46,4979.36,4900.14,0.00,0.03,0.00,0.02,
5/31/2018,7:08:15 PM,3667.88,3697.64,4982.30,4895.01,0.00,0.03,0.01,0.02,
5/31/2018,7:08:16 PM,3704.82,3492.37,4965.61,4907.16,0.00,0.03,0.02,0.02,
5/31/2018,7:08:17 PM,3591.00,3538.09,4977.50,4899.98,0.00,0.03,0.02,0.02,
5/31/2018,7:08:18 PM,3612.55,3597.41,4998.03,4901.10,0.00,0.02,0.01,0.02,
5/31/2018,7:08:20 PM,3479.59,3830.71,5005.04,4881.45,0.00,0.02,0.00,0.03,
5/31/2018,7:08:21 PM,3627.37,3680.44,4974.95,4876.89,0.00,0.03,0.01,0.03,
5/31/2018,7:08:22 PM,3543.45,3639.14,4997.35,4889.95,0.01,0.03,0.01,0.02,
5/31/2018,7:08:23 PM,3704.29,3441.75,4988.81,4888.07,0.00,0.03,0.01,0.01,
5/31/2018,7:08:24 PM,3514.50,3678.78,4951.56,4873.06,0.00,0.03,0.01,0.02,
5/31/2018,7:08:25 PM,3507.83,3700.08,5003.93,4878.60,0.00,0.02,0.01,0.03,
5/31/2018,7:08:26 PM,3503.59,3698.72,4987.25,4885.15,0.01,0.03,0.01,0.02,
5/31/2018,7:08:27 PM,3479.73,3823.42,4987.53,4885.55,0.00,0.03,0.01,0.02,
5/31/2018,7:08:28 PM,3523.64,3514.53,4985.93,4914.73,0.01,0.03,0.01,0.02,
5/31/2018,7:08:29 PM,3613.09,3531.77,4998.79,4906.85,0.00,0.03,0.01,0.02,
5/31/2018,7:08:30 PM,3759.53,3766.25,4982.76,4891.91,0.00,0.03,0.01,0.02,
5/31/2018,7:08:31 PM,3740.77,3776.07,4958.87,4888.00,0.00,0.04,0.01,0.02,
5/31/2018,7:08:33 PM,3479.62,3633.06,4983.76,4893.83,0.00,0.03,0.01,0.02,
5/31/2018,7:08:34 PM,3522.90,3597.19,4972.83,4894.88,0.00,0.03,0.01,0.02,
5/31/2018,7:08:35 PM,3438.56,3627.36,4983.02,4898.96,0.00,0.03,0.01,0.02,
5/31/2018,7:08:36 PM,3414.51,3711.28,5006.79,4875.63,0.01,0.03,0.01,0.03,
5/31/2018,7:08:37 PM,3535.54,3548.22,4967.58,4906.68,0.00,0.03,0.01,0.02,
5/31/2018,7:08:38 PM,3690.19,3610.48,4989.75,4911.68,0.00,0.03,0.01,0.02,
5/31/2018,7:08:39 PM,3655.12,3876.29,4996.87,4883.43,0.00,0.02,0.00,0.03,
5/31/2018,7:08:40 PM,3523.49,3700.09,4977.44,4877.70,0.00,0.03,0.00,0.02,
5/31/2018,7:08:41 PM,3275.43,3730.40,5008.68,4868.47,0.01,0.02,0.01,0.02,
5/31/2018,7:08:42 PM,3486.24,3431.83,4988.54,4908.46,0.00,0.02,0.02,0.01,
5/31/2018,7:08:43 PM,3685.23,3822.71,4999.64,4882.01,0.00,0.03,0.01,0.03,
5/31/2018,7:08:45 PM,3605.44,3585.31,4969.30,4902.72,0.00,0.03,0.01,0.02,
5/31/2018,7:08:46 PM,3546.15,3667.16,4978.78,4904.33,0.00,0.03,0.01,0.02,
5/31/2018,7:08:47 PM,3617.31,3312.09,4986.89,4912.72,0.00,0.03,0.02,0.01,
5/31/2018,7:08:48 PM,3681.87,3820.08,4970.73,4868.45,0.00,0.03,0.01,0.03,
5/31/2018,7:08:49 PM,3379.80,3498.61,4967.78,4881.01,0.01,0.03,0.02,0.01,
5/31/2018,7:08:50 PM,3508.32,3808.08,4960.68,4885.11,0.00,0.03,0.00,0.02,
5/31/2018,7:08:51 PM,3741.24,3641.03,4972.03,4892.11,0.00,0.04,0.01,0.02,
5/31/2018,7:08:52 PM,3633.82,3814.82,4983.17,4898.51,0.00,0.03,0.01,0.03,
5/31/2018,7:08:53 PM,3477.07,3571.89,4974.17,4899.93,0.00,0.03,0.01,0.02,
5/31/2018,7:08:55 PM,3555.69,3929.92,4978.35,4885.26,0.00,0.03,0.00,0.03,
5/31/2018,7:08:56 PM,3662.61,3679.75,4980.63,4880.50,0.00,0.03,0.01,0.03,
5/31/2018,7:08:57 PM,3348.36,3565.94,4977.79,4886.46,0.01,0.02,0.01,0.02,
5/31/2018,7:08:58 PM,3724.43,3477.90,4984.94,4881.15,0.00,0.03,0.02,0.02,
5/31/2018,7:08:59 PM,3684.45,3401.59,4988.12,4917.52,0.00,0.03,0.02,0.02,
5/31/2018,7:09:00 PM,3490.12,3556.19,4970.32,4885.61,0.00,0.03,0.01,0.02,
5/31/2018,7:09:01 PM,3557.91,3827.20,4994.49,4875.36,0.00,0.03,0.00,0.03,
5/31/2018,7:09:02 PM,3669.96,3790.24,4975.60,4884.65,0.00,0.02,0.01,0.02,
5/31/2018,7:09:03 PM,3267.59,3823.48,4986.55,4897.98,0.01,0.02,0.01,0.02,
5/31/2018,7:09:04 PM,3498.34,3401.22,4976.10,4916.56,0.01,0.03,0.02,0.02,
5/31/2018,7:09:05 PM,3740.04,3577.63,4974.35,4893.50,0.00,0.03,0.02,0.02,
5/31/2018,7:09:06 PM,3472.92,3795.71,4970.20,4891.77,0.00,0.03,0.01,0.03,
5/31/2018,7:09:08 PM,3548.86,3520.72,4959.93,4895.13,0.00,0.03,0.01,0.02,
5/31/2018,7:09:09 PM,3492.54,3679.64,4976.22,4862.92,0.00,0.02,0.01,0.02,
5/31/2018,7:09:10 PM,3523.62,3514.77,4973.08,4879.65,0.00,0.03,0.02,0.02,
5/31/2018,7:09:11 PM,3660.80,3936.60,4998.23,4878.78,0.00,0.03,0.00,0.03,
5/31/2018,7:09:12 PM,3492.58,3768.92,4977.33,4896.55,0.00,0.03,0.01,0.03,
5/31/2018,7:09:13 PM,3393.75,3870.33,4971.72,4881.42,0.01,0.03,0.00,0.02,
5/31/2018,7:09:14 PM,3414.46,3595.34,4983.08,4895.35,0.01,0.03,0.01,0.02,
5/31/2018,7:09:15 PM,3700.86,3738.87,4979.63,4882.46,0.00,0.03,0.01,0.03,
5/31/2018,7:09:17 PM,3711.60,3834.36,4978.20,4892.86,0.00,0.03,0.00,0.03,
5/31/2018,7:09:18 PM,3586.93,3733.63,4969.79,4892.12,0.00,0.02,0.01,0.03,
5/31/2018,7:09:19 PM,3444.33,3842.89,4963.66,4923.47,0.00,0.02,0.00,0.03,
5/31/2018,7:09:20 PM,3430.60,3666.55,4976.07,4897.04,0.01,0.02,0.01,0.02,
5/31/2018,7:09:21 PM,3511.10,3786.99,4977.66,4860.21,0.00,0.02,0.01,0.02,
5/31/2018,7:09:22 PM,3436.54,3574.37,4970.36,4862.50,0.01,0.03,0.01,0.02,
5/31/2018,7:09:23 PM,3762.12,3650.80,4969.13,4927.67,0.00,0.03,0.01,0.03,
5/31/2018,7:09:24 PM,3656.87,3680.40,4981.48,4955.32,0.00,0.03,0.01,0.02,
5/31/2018,7:09:25 PM,3323.06,3741.41,4978.06,4924.25,0.01,0.03,0.00,0.02,
5/31/2018,7:09:26 PM,3493.90,3657.99,4999.82,4875.06,0.01,0.03,0.01,0.02,
5/31/2018,7:09:27 PM,3514.35,3430.37,4981.51,4876.17,0.00,0.03,0.02,0.02,
5/31/2018,7:09:29 PM,3420.44,3831.56,5000.09,4879.57,0.01,0.03,0.00,0.03,
5/31/2018,7:09:30 PM,3534.81,3470.17,4997.88,4912.99,0.00,0.03,0.03,0.02,
5/31/2018,7:09:31 PM,3275.24,3545.66,4998.07,4923.63,0.01,0.02,0.02,0.02,
5/31/2018,7:09:32 PM,3520.10,3833.92,4997.53,4900.59,0.00,0.02,0.01,0.03,
5/31/2018,7:09:33 PM,3597.49,3661.65,5023.45,4869.84,0.00,0.02,0.01,0.02,
5/31/2018,7:09:34 PM,3541.12,3732.80,4985.54,4842.86,0.01,0.03,0.01,0.02,
5/31/2018,7:09:36 PM,3663.94,3660.09,5011.28,4877.96,0.00,0.03,0.01,0.02,
5/31/2018,7:09:37 PM,3637.43,3576.30,4983.72,4915.03,0.00,0.03,0.01,0.02,
5/31/2018,7:09:38 PM,3599.52,3819.33,4946.73,4900.53,0.00,0.03,0.01,0.03,
5/31/2018,7:09:39 PM,3586.44,3833.86,4975.79,4890.13,0.00,0.03,0.00,0.03,
5/31/2018,7:09:40 PM,3331.72,3763.06,4978.56,4886.45,0.01,0.03,0.01,0.02,
5/31/2018,7:09:41 PM,3221.09,3927.39,4990.23,4858.28,0.01,0.03,0.00,0.03,
5/31/2018,7:09:42 PM,3520.52,3674.62,4971.71,4885.80,0.00,0.02,0.01,0.02,
5/31/2018,7:09:43 PM,3629.86,3500.90,4961.43,4904.06,0.00,0.03,0.01,0.01,
5/31/2018,7:09:44 PM,3670.82,3639.12,4955.63,4919.39,0.00,0.03,0.01,0.02,
5/31/2018,7:09:46 PM,3555.51,3727.47,4980.97,4887.28,0.00,0.03,0.01,0.02,
5/31/2018,7:09:47 PM,3563.09,4023.20,4991.48,4835.02,0.00,0.02,0.00,0.03,
5/31/2018,7:09:48 PM,3633.23,3767.60,4973.47,4870.38,0.00,0.03,0.00,0.02,
5/31/2018,7:09:49 PM,3408.62,3695.22,4967.10,4889.00,0.01,0.03,0.01,0.02,
5/31/2018,7:09:50 PM,3272.59,3555.25,4998.20,4904.83,0.01,0.02,0.01,0.02,
5/31/2018,7:09:51 PM,3424.94,3749.47,4976.31,4882.31,0.01,0.03,0.00,0.03,
5/31/2018,7:09:52 PM,3744.24,3371.66,4979.94,4895.83,0.00,0.04,0.02,0.02,
5/31/2018,7:09:54 PM,3548.89,3613.00,4994.81,4909.89,0.00,0.03,0.01,0.02,
5/31/2018,7:09:55 PM,3529.74,3567.10,4992.75,4892.87,0.00,0.03,0.01,0.02,
5/31/2018,7:09:56 PM,3737.19,3692.88,4982.77,4913.29,0.00,0.03,0.01,0.02,
5/31/2018,7:09:57 PM,3251.68,3647.09,5006.75,4887.86,0.01,0.02,0.01,0.02,
5/31/2018,7:09:58 PM,3785.79,3678.23,5014.90,4884.87,0.00,0.03,0.01,0.02,
5/31/2018,7:09:59 PM,3706.26,3721.42,4997.75,4872.59,0.00,0.03,0.01,0.02,
5/31/2018,7:10:00 PM,3436.84,3758.33,4967.66,4874.99,0.01,0.02,0.01,0.02,
5/31/2018,7:10:02 PM,3397.33,3706.08,4986.38,4893.36,0.00,0.03,0.01,0.02,
5/31/2018,7:10:03 PM,3645.29,3651.08,4997.23,4896.20,0.00,0.03,0.01,0.02,
5/31/2018,7:10:04 PM,3693.36,3622.92,5000.78,4891.79,0.00,0.03,0.02,0.02,
5/31/2018,7:10:05 PM,3714.75,3591.85,4986.19,4890.98,0.00,0.03,0.01,0.02,
5/31/2018,7:10:06 PM,3492.06,3592.60,4996.56,4902.94,0.01,0.02,0.01,0.02,
5/31/2018,7:10:07 PM,3486.92,3463.26,4959.16,4909.68,0.00,0.03,0.01,0.02,
5/31/2018,7:10:08 PM,3709.86,3655.49,4980.32,4885.68,0.00,0.03,0.01,0.02,
5/31/2018,7:10:09 PM,3418.48,3324.78,4981.39,4900.98,0.01,0.03,0.01,0.02,
5/31/2018,7:10:11 PM,3580.27,3594.19,4979.36,4874.14,0.00,0.03,0.01,0.02,
5/31/2018,7:10:12 PM,3655.13,3769.52,4972.43,4883.41,0.00,0.02,0.01,0.03,
5/31/2018,7:10:13 PM,3494.59,3638.70,4993.09,4895.59,0.00,0.03,0.01,0.02,
5/31/2018,7:10:14 PM,3659.88,3911.73,4985.48,4881.18,0.00,0.03,0.00,0.02,
5/31/2018,7:10:15 PM,3607.38,3449.14,4967.08,4903.61,0.00,0.03,0.01,0.01,
5/31/2018,7:10:16 PM,3620.19,3753.01,4993.55,4881.17,0.00,0.03,0.01,0.02,
5/31/2018,7:10:17 PM,3794.33,3736.39,4986.61,4875.89,0.00,0.03,0.01,0.02,
5/31/2018,7:10:18 PM,3243.69,3667.55,4976.85,4894.14,0.01,0.02,0.01,0.02,
5/31/2018,7:10:19 PM,3610.87,3551.25,4979.12,4891.21,0.00,0.03,0.01,0.02,
5/31/2018,7:10:20 PM,3572.62,4016.23,4980.72,4886.90,0.00,0.03,0.00,0.03,
5/31/2018,7:10:21 PM,3621.55,3611.15,4993.66,4892.06,0.00,0.03,0.02,0.02,
5/31/2018,7:10:23 PM,3483.44,3481.99,5003.33,4897.44,0.00,0.02,0.02,0.02,
5/31/2018,7:10:24 PM,3375.31,3652.06,4979.58,4875.75,0.01,0.03,0.01,0.02,
5/31/2018,7:10:25 PM,3610.91,3762.71,4977.03,4866.98,0.00,0.03,0.01,0.03,
5/31/2018,7:10:26 PM,3356.91,3704.24,4987.36,4886.41,0.01,0.03,0.01,0.02,
5/31/2018,7:10:27 PM,3532.14,3466.65,4983.42,4889.08,0.00,0.03,0.02,0.02,
5/31/2018,7:10:28 PM,3577.80,3420.07,4971.87,4893.12,0.00,0.04,0.04,0.02,
5/31/2018,7:10:29 PM,3396.48,3640.95,4963.69,4878.38,0.01,0.03,0.01,0.02,
5/31/2018,7:10:30 PM,3681.33,3682.60,4996.42,4885.27,0.00,0.02,0.01,0.02,
5/31/2018,7:10:31 PM,3542.41,3729.16,4982.71,4891.01,0.01,0.03,0.01,0.02,
5/31/2018,7:10:33 PM,3486.17,3428.52,4984.30,4889.01,0.01,0.02,0.03,0.02,
5/31/2018,7:10:34 PM,3624.31,3884.08,4980.08,4865.05,0.00,0.03,0.00,0.03,
5/31/2018,7:10:35 PM,3500.57,3664.87,4976.50,4881.41,0.00,0.03,0.01,0.02,
5/31/2018,7:10:36 PM,3535.65,3594.65,4983.97,4901.06,0.00,0.02,0.01,0.02,
5/31/2018,7:10:37 PM,3432.20,3428.96,4975.04,4884.40,0.01,0.03,0.02,0.02,
5/31/2018,7:10:38 PM,3649.09,3775.72,4970.50,4873.13,0.00,0.03,0.01,0.02,
5/31/2018,7:10:39 PM,3752.86,3740.80,4971.19,4867.64,0.00,0.03,0.01,0.02,
5/31/2018,7:10:40 PM,3644.24,3736.34,4980.49,4882.36,0.00,0.03,0.01,0.02,
5/31/2018,7:10:42 PM,3582.91,3603.26,4972.75,4889.64,0.00,0.03,0.01,0.02,
5/31/2018,7:10:43 PM,3467.51,3769.67,4973.52,4866.85,0.00,0.03,0.01,0.03,
5/31/2018,7:10:44 PM,3610.44,3390.87,4980.18,4897.62,0.00,0.03,0.01,0.02,
5/31/2018,7:10:45 PM,3395.66,3826.85,4973.14,4860.32,0.01,0.03,0.01,0.03,
5/31/2018,7:10:46 PM,3647.26,3759.16,4983.43,4875.26,0.00,0.03,0.01,0.03,
5/31/2018,7:10:47 PM,3523.70,3708.26,4980.86,4883.20,0.00,0.03,0.01,0.03,
5/31/2018,7:10:48 PM,3631.30,3904.07,4978.71,4877.22,0.00,0.03,0.00,0.03,
5/31/2018,7:10:49 PM,3609.34,3781.21,4998.04,4875.82,0.00,0.02,0.01,0.03,
5/31/2018,7:10:51 PM,3662.03,3856.28,4963.73,4875.60,0.00,0.03,0.00,0.02,
5/31/2018,7:10:52 PM,3637.55,3614.91,4972.22,4887.86,0.00,0.03,0.01,0.02,
5/31/2018,7:10:53 PM,3355.17,3637.56,4980.79,4885.69,0.01,0.02,0.01,0.02,
5/31/2018,7:10:54 PM,3666.91,3723.60,4975.64,4871.85,0.00,0.04,0.01,0.03,
5/31/2018,7:10:55 PM,3442.36,3463.46,4992.90,4886.57,0.01,0.03,0.01,0.02,
5/31/2018,7:10:56 PM,3542.33,3813.44,5005.72,4883.43,0.00,0.03,0.00,0.03,
5/31/2018,7:10:57 PM,3441.64,3634.63,4994.43,4875.64,0.00,0.03,0.01,0.02,
5/31/2018,7:10:58 PM,3653.06,3696.31,4992.02,4867.50,0.00,0.03,0.00,0.03,
5/31/2018,7:10:59 PM,3442.23,3477.86,5008.06,4887.29,0.00,0.02,0.03,0.02,
5/31/2018,7:11:00 PM,3755.42,3658.59,4990.31,4880.90,0.00,0.03,0.01,0.02,
5/31/2018,7:11:01 PM,3549.56,3804.24,4968.57,4882.91,0.00,0.03,0.01,0.02,
5/31/2018,7:11:03 PM,3323.89,3739.44,4982.54,4888.59,0.01,0.02,0.01,0.02,
5/31/2018,7:11:04 PM,3539.38,3702.86,4983.56,4892.98,0.00,0.02,0.01,0.02,
5/31/2018,7:11:05 PM,3581.95,3630.29,4998.37,4886.08,0.00,0.03,0.01,0.02,
5/31/2018,7:11:06 PM,3529.55,3652.62,4994.83,4873.32,0.00,0.03,0.01,0.03,
5/31/2018,7:11:07 PM,3573.07,3800.12,5013.82,4878.38,0.00,0.02,0.01,0.02,
5/31/2018,7:11:08 PM,3544.77,3726.78,4967.13,4883.23,0.00,0.03,0.01,0.03,
5/31/2018,7:11:09 PM,3421.60,3572.79,5000.18,4894.87,0.00,0.03,0.01,0.02,
5/31/2018,7:11:10 PM,3337.66,3858.03,4974.37,4887.14,0.01,0.02,0.01,0.03,
5/31/2018,7:11:12 PM,3428.83,3578.03,4975.40,4892.36,0.01,0.03,0.01,0.02,
5/31/2018,7:11:13 PM,3628.91,3526.26,4981.83,4884.75,0.00,0.03,0.01,0.02,
5/31/2018,7:11:14 PM,3690.52,3758.19,4976.42,4868.75,0.00,0.02,0.01,0.03,
5/31/2018,7:11:15 PM,3625.05,3604.54,4983.27,4892.54,0.00,0.03,0.01,0.02,
5/31/2018,7:11:16 PM,3439.14,3575.15,4982.36,4873.86,0.00,0.03,0.01,0.02,
5/31/2018,7:11:17 PM,3564.33,3622.44,4988.76,4870.98,0.00,0.03,0.01,0.02,
5/31/2018,7:11:18 PM,3599.80,3663.20,4975.78,4878.02,0.00,0.03,0.01,0.03,
5/31/2018,7:11:19 PM,3433.85,3672.91,4987.39,4883.86,0.01,0.03,0.01,0.02,
