

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,4:43:28 PM,3025.98,3675.78,0.04,0.03,0.05,0.04,
5/31/2018,4:43:29 PM,3563.91,3867.02,0.03,0.02,0.03,0.04,
5/31/2018,4:43:30 PM,3434.27,3554.47,0.06,0.02,0.25,0.03,
5/31/2018,4:43:31 PM,3806.98,3923.35,0.02,0.03,0.04,0.04,
5/31/2018,4:43:32 PM,3593.32,3779.57,0.03,0.03,0.09,0.04,
5/31/2018,4:43:33 PM,3430.23,3831.01,0.05,0.02,0.05,0.04,
5/31/2018,4:43:34 PM,3534.96,4003.02,0.04,0.02,0.03,0.05,
5/31/2018,4:43:35 PM,3822.43,3959.00,0.02,0.03,0.03,0.05,
5/31/2018,4:43:36 PM,2995.97,3715.70,0.05,0.02,0.10,0.03,
5/31/2018,4:43:37 PM,3466.06,3617.27,0.06,0.03,0.06,0.03,
5/31/2018,4:43:38 PM,3440.89,3657.58,0.04,0.02,0.10,0.04,
5/31/2018,4:43:39 PM,3855.40,3591.44,0.02,0.03,0.05,0.04,
5/31/2018,4:43:40 PM,3287.89,3866.79,0.05,0.02,0.06,0.04,
5/31/2018,4:43:41 PM,3866.34,3638.86,0.03,0.03,0.12,0.03,
5/31/2018,4:43:42 PM,3062.11,3917.27,0.19,0.02,0.07,0.05,
5/31/2018,4:43:43 PM,3306.99,3793.24,0.04,0.03,0.09,0.04,
5/31/2018,4:43:44 PM,3581.60,3742.55,0.03,0.03,0.09,0.03,
5/31/2018,4:43:45 PM,3575.49,3966.30,0.05,0.02,0.04,0.04,
5/31/2018,4:43:46 PM,3426.00,3828.44,0.06,0.02,0.05,0.04,
5/31/2018,4:43:47 PM,3742.87,3919.83,0.02,0.04,0.04,0.04,
5/31/2018,4:43:48 PM,3747.26,3473.78,0.05,0.02,0.09,0.03,
5/31/2018,4:43:49 PM,3636.48,3825.36,0.04,0.02,0.07,0.05,
5/31/2018,4:43:50 PM,3052.38,3580.88,0.20,0.01,0.07,0.03,
5/31/2018,4:43:51 PM,3779.13,3449.91,0.03,0.02,0.27,0.02,
5/31/2018,4:43:52 PM,3555.69,3919.68,0.05,0.03,0.05,0.05,
5/31/2018,4:43:53 PM,3716.36,3348.23,0.02,0.04,0.15,0.02,
5/31/2018,4:43:54 PM,3646.83,3871.12,0.04,0.03,0.05,0.04,
5/31/2018,4:43:55 PM,3320.04,4013.45,0.07,0.02,0.04,0.05,
5/31/2018,4:43:56 PM,3366.17,3563.98,0.05,0.02,0.13,0.03,
5/31/2018,4:43:57 PM,3426.84,3847.14,0.05,0.02,0.04,0.04,
5/31/2018,4:43:58 PM,3271.02,3599.83,0.08,0.02,0.11,0.04,
5/31/2018,4:43:59 PM,3459.34,3525.50,0.08,0.02,0.06,0.03,
5/31/2018,4:44:00 PM,3175.98,3348.34,0.09,0.02,0.12,0.03,
5/31/2018,4:44:01 PM,3347.37,3888.47,0.06,0.02,0.05,0.04,
5/31/2018,4:44:02 PM,3233.02,3600.18,0.07,0.03,0.19,0.03,
5/31/2018,4:44:03 PM,3257.64,3533.52,0.09,0.02,0.05,0.04,
5/31/2018,4:44:04 PM,3806.85,3553.07,0.02,0.03,0.15,0.03,
5/31/2018,4:44:05 PM,3272.88,3656.04,0.08,0.02,0.09,0.03,
5/31/2018,4:44:06 PM,3600.51,3636.47,0.03,0.03,0.08,0.04,
5/31/2018,4:44:07 PM,3236.50,3602.41,0.06,0.02,0.22,0.03,
5/31/2018,4:44:08 PM,3300.56,3559.98,0.07,0.02,0.38,0.03,
5/31/2018,4:44:09 PM,3400.73,4159.98,0.04,0.02,0.03,0.05,
5/31/2018,4:44:10 PM,3190.32,3762.78,0.07,0.02,0.04,0.04,
5/31/2018,4:44:11 PM,3217.31,4208.59,0.06,0.02,0.02,0.05,
5/31/2018,4:44:12 PM,3628.29,3491.46,0.03,0.03,0.19,0.03,
5/31/2018,4:44:13 PM,3510.84,3813.88,0.04,0.02,0.04,0.04,
5/31/2018,4:44:14 PM,3193.17,3550.72,0.12,0.02,0.11,0.03,
5/31/2018,4:44:15 PM,3577.97,3424.85,0.03,0.02,0.05,0.03,
5/31/2018,4:44:16 PM,3643.31,3740.40,0.04,0.03,0.06,0.04,
5/31/2018,4:44:17 PM,3603.55,3845.95,0.03,0.03,0.06,0.05,
5/31/2018,4:44:18 PM,3378.80,3724.59,0.05,0.02,0.10,0.04,
5/31/2018,4:44:19 PM,3275.56,4037.82,0.06,0.02,0.03,0.05,
5/31/2018,4:44:20 PM,3458.46,3859.93,0.05,0.02,0.04,0.04,
5/31/2018,4:44:21 PM,3365.31,3903.29,0.06,0.03,0.05,0.04,
5/31/2018,4:44:22 PM,3357.06,3913.77,0.08,0.02,0.04,0.04,
5/31/2018,4:44:23 PM,3663.53,3986.57,0.03,0.02,0.04,0.05,
5/31/2018,4:44:24 PM,3489.08,3865.58,0.03,0.02,0.04,0.05,
5/31/2018,4:44:25 PM,3699.79,3832.73,0.03,0.03,0.07,0.04,
5/31/2018,4:44:26 PM,3244.40,3810.43,0.09,0.02,0.05,0.04,
5/31/2018,4:44:27 PM,3245.76,3507.82,0.12,0.02,0.16,0.03,
5/31/2018,4:44:28 PM,3250.91,3732.50,0.07,0.03,0.08,0.04,
5/31/2018,4:44:29 PM,3275.18,3636.72,0.07,0.02,0.13,0.04,
5/31/2018,4:44:30 PM,3819.74,3648.17,0.03,0.04,0.08,0.04,
5/31/2018,4:44:31 PM,3797.90,3603.88,0.03,0.03,0.13,0.03,
5/31/2018,4:44:32 PM,3284.68,3470.03,0.07,0.02,0.09,0.03,
5/31/2018,4:44:33 PM,3168.57,3331.84,0.06,0.02,0.07,0.03,
5/31/2018,4:44:34 PM,3525.03,3583.37,0.05,0.02,0.08,0.03,
5/31/2018,4:44:35 PM,3644.47,3801.00,0.03,0.02,0.07,0.03,
5/31/2018,4:44:36 PM,3391.49,3584.93,0.04,0.02,0.09,0.03,
5/31/2018,4:44:37 PM,3512.14,3393.46,0.04,0.04,0.20,0.03,
5/31/2018,4:44:38 PM,3578.39,3420.42,0.03,0.03,0.25,0.02,
5/31/2018,4:44:39 PM,3332.23,3488.20,0.07,0.02,0.10,0.02,
5/31/2018,4:44:40 PM,3446.73,3415.38,0.08,0.02,0.19,0.02,
5/31/2018,4:44:41 PM,3738.06,3962.90,0.03,0.02,0.05,0.04,
5/31/2018,4:44:42 PM,3692.79,3920.38,0.03,0.03,0.04,0.04,
5/31/2018,4:44:43 PM,3390.57,3854.63,0.05,0.03,0.06,0.04,
5/31/2018,4:44:44 PM,3736.66,3955.97,0.03,0.03,0.05,0.04,
5/31/2018,4:44:45 PM,3518.50,3514.93,0.05,0.03,0.23,0.02,
5/31/2018,4:44:46 PM,3789.20,3637.05,0.03,0.03,0.11,0.03,
5/31/2018,4:44:47 PM,3192.96,3721.04,0.04,0.03,0.08,0.04,
5/31/2018,4:44:48 PM,3315.89,3896.59,0.07,0.02,0.04,0.05,
5/31/2018,4:44:49 PM,3325.53,3485.98,0.07,0.01,0.09,0.03,
5/31/2018,4:44:50 PM,3771.90,3707.94,0.04,0.03,0.07,0.04,
5/31/2018,4:44:51 PM,3967.79,3396.43,0.02,0.03,0.09,0.03,
5/31/2018,4:44:52 PM,3335.31,3682.68,0.07,0.02,0.07,0.03,
5/31/2018,4:44:53 PM,3458.69,3872.93,0.05,0.02,0.05,0.04,
5/31/2018,4:44:54 PM,3161.37,4098.10,0.11,0.02,0.03,0.05,
5/31/2018,4:44:55 PM,3368.80,3569.61,0.06,0.02,0.26,0.02,
5/31/2018,4:44:56 PM,3504.88,3672.91,0.03,0.03,0.13,0.03,
5/31/2018,4:44:57 PM,3591.67,3912.58,0.03,0.03,0.04,0.04,
5/31/2018,4:44:58 PM,3127.46,3811.43,0.04,0.02,0.05,0.04,
5/31/2018,4:44:59 PM,3969.20,3864.32,0.02,0.02,0.07,0.04,
5/31/2018,4:45:00 PM,3552.57,3858.80,0.03,0.03,0.05,0.04,
5/31/2018,4:45:01 PM,3476.91,3790.14,0.05,0.02,0.05,0.04,
5/31/2018,4:45:02 PM,3956.75,3848.59,0.02,0.03,0.05,0.04,
5/31/2018,4:45:03 PM,3307.50,3779.70,0.08,0.02,0.05,0.04,
5/31/2018,4:45:04 PM,3940.56,3762.37,0.02,0.02,0.09,0.04,
5/31/2018,4:45:05 PM,3897.77,3269.03,0.02,0.04,0.09,0.02,
5/31/2018,4:45:06 PM,3466.19,3825.31,0.06,0.03,0.05,0.04,
5/31/2018,4:45:07 PM,3415.31,3730.78,0.04,0.02,0.06,0.03,
5/31/2018,4:45:08 PM,3937.78,3669.78,0.02,0.03,0.05,0.04,
5/31/2018,4:45:09 PM,3333.04,4024.94,0.05,0.02,0.05,0.04,
5/31/2018,4:45:10 PM,3645.57,3815.05,0.03,0.03,0.11,0.03,
5/31/2018,4:45:11 PM,3537.26,3814.31,0.05,0.04,0.05,0.05,
5/31/2018,4:45:12 PM,3177.34,3799.64,0.03,0.04,0.06,0.04,
5/31/2018,4:45:13 PM,3321.64,3690.19,0.09,0.02,0.12,0.04,
5/31/2018,4:45:14 PM,3331.46,3918.34,0.04,0.03,0.07,0.04,
5/31/2018,4:45:15 PM,3176.25,3995.33,0.09,0.02,0.03,0.05,
5/31/2018,4:45:16 PM,3612.72,3843.39,0.03,0.03,0.05,0.04,
5/31/2018,4:45:17 PM,3469.58,3790.85,0.04,0.02,0.03,0.05,
5/31/2018,4:45:18 PM,3230.29,3782.59,0.05,0.02,0.05,0.04,
5/31/2018,4:45:19 PM,3220.11,3696.19,0.10,0.02,0.11,0.04,
5/31/2018,4:45:20 PM,3675.05,3622.34,0.03,0.04,0.09,0.03,
5/31/2018,4:45:21 PM,3204.66,3606.93,0.07,0.01,0.21,0.03,
5/31/2018,4:45:22 PM,3182.20,3696.78,0.08,0.02,0.05,0.04,
5/31/2018,4:45:23 PM,3300.68,3435.73,0.05,0.02,0.15,0.03,
5/31/2018,4:45:24 PM,3576.24,3600.74,0.04,0.03,0.09,0.04,
5/31/2018,4:45:25 PM,3463.23,3473.28,0.06,0.02,0.15,0.03,
5/31/2018,4:45:26 PM,3471.20,3994.78,0.04,0.03,0.03,0.05,
5/31/2018,4:45:27 PM,3403.64,3921.72,0.05,0.02,0.03,0.05,
5/31/2018,4:45:28 PM,3235.29,3796.79,0.04,0.03,0.08,0.04,
5/31/2018,4:45:29 PM,3187.11,3547.43,0.03,0.03,0.09,0.04,
5/31/2018,4:45:30 PM,3529.48,3808.89,0.04,0.02,0.07,0.04,
5/31/2018,4:45:31 PM,3857.64,4155.09,0.02,0.03,0.03,0.06,
5/31/2018,4:45:32 PM,3408.15,3936.73,0.04,0.03,0.04,0.05,
5/31/2018,4:45:33 PM,3604.55,3726.57,0.04,0.03,0.06,0.03,
5/31/2018,4:45:34 PM,3316.29,3415.15,0.06,0.02,0.16,0.02,
5/31/2018,4:45:35 PM,3291.42,3821.90,0.05,0.02,0.04,0.05,
5/31/2018,4:45:36 PM,3461.39,3462.71,0.04,0.03,0.06,0.03,
5/31/2018,4:45:37 PM,3777.44,3755.24,0.02,0.02,0.06,0.03,
5/31/2018,4:45:38 PM,3849.49,3949.17,0.03,0.03,0.04,0.06,
5/31/2018,4:45:39 PM,3192.34,3752.11,0.03,0.02,0.08,0.04,
5/31/2018,4:45:40 PM,3656.92,4077.47,0.03,0.03,0.03,0.05,
5/31/2018,4:45:41 PM,3227.06,3784.09,0.10,0.02,0.11,0.04,
5/31/2018,4:45:42 PM,3608.45,3574.82,0.03,0.03,0.10,0.03,
5/31/2018,4:45:43 PM,3200.81,3988.29,0.04,0.03,0.04,0.04,
5/31/2018,4:45:44 PM,3287.90,3572.96,0.07,0.02,0.11,0.03,
5/31/2018,4:45:45 PM,3065.22,3938.07,0.12,0.02,0.04,0.04,
5/31/2018,4:45:46 PM,3749.56,3455.33,0.03,0.03,0.14,0.03,
5/31/2018,4:45:47 PM,3658.41,3540.55,0.03,0.03,0.16,0.03,
5/31/2018,4:45:48 PM,3735.00,3468.98,0.03,0.03,0.18,0.02,
5/31/2018,4:45:49 PM,3950.97,4200.80,0.02,0.03,0.03,0.05,
5/31/2018,4:45:50 PM,3820.51,3859.60,0.02,0.04,0.05,0.04,
5/31/2018,4:45:51 PM,3573.35,3522.89,0.03,0.03,0.10,0.03,
5/31/2018,4:45:52 PM,3139.26,3923.28,0.09,0.02,0.04,0.04,
5/31/2018,4:45:53 PM,3735.80,3939.50,0.04,0.03,0.04,0.04,
5/31/2018,4:45:55 PM,3401.37,3835.98,0.04,0.02,0.05,0.04,
5/31/2018,4:45:56 PM,3671.32,3826.68,0.04,0.03,0.04,0.04,
5/31/2018,4:45:57 PM,3868.70,3813.97,0.02,0.03,0.05,0.04,
5/31/2018,4:45:58 PM,3437.25,4000.34,0.05,0.03,0.04,0.05,
5/31/2018,4:45:59 PM,3945.85,3699.58,0.02,0.03,0.08,0.04,
5/31/2018,4:46:00 PM,3575.40,3777.97,0.03,0.03,0.04,0.04,
5/31/2018,4:46:01 PM,3580.91,3626.40,0.04,0.03,0.06,0.04,
5/31/2018,4:46:02 PM,3149.02,3755.59,0.05,0.02,0.07,0.04,
5/31/2018,4:46:03 PM,3114.62,3632.60,0.08,0.02,0.07,0.04,
5/31/2018,4:46:04 PM,3442.07,3473.73,0.05,0.02,0.11,0.03,
5/31/2018,4:46:05 PM,3390.30,3869.53,0.05,0.03,0.04,0.05,
5/31/2018,4:46:06 PM,3112.52,4118.26,0.07,0.02,0.03,0.05,
5/31/2018,4:46:07 PM,3112.42,3779.50,0.07,0.02,0.06,0.04,
5/31/2018,4:46:08 PM,3560.05,3696.85,0.03,0.02,0.05,0.04,
5/31/2018,4:46:09 PM,3643.33,3770.36,0.03,0.03,0.05,0.04,
5/31/2018,4:46:10 PM,3455.23,3718.04,0.03,0.02,0.07,0.03,
5/31/2018,4:46:11 PM,3591.21,3827.87,0.03,0.03,0.04,0.04,
5/31/2018,4:46:12 PM,3239.97,4222.08,0.07,0.02,0.02,0.06,
5/31/2018,4:46:13 PM,3102.74,3849.28,0.07,0.02,0.05,0.05,
5/31/2018,4:46:14 PM,3585.95,3874.55,0.05,0.03,0.05,0.05,
5/31/2018,4:46:15 PM,3382.16,3633.63,0.12,0.02,0.20,0.04,
5/31/2018,4:46:16 PM,3426.78,3718.64,0.06,0.04,0.05,0.04,
5/31/2018,4:46:17 PM,3713.79,3610.75,0.04,0.03,0.14,0.03,
5/31/2018,4:46:18 PM,3859.41,3875.87,0.02,0.03,0.06,0.05,
5/31/2018,4:46:19 PM,3573.47,3779.52,0.04,0.03,0.05,0.04,
5/31/2018,4:46:20 PM,3386.32,3775.82,0.07,0.02,0.05,0.05,
5/31/2018,4:46:21 PM,3340.38,3858.62,0.08,0.02,0.06,0.04,
5/31/2018,4:46:22 PM,3523.48,4098.42,0.04,0.02,0.04,0.05,
5/31/2018,4:46:23 PM,3221.85,3646.61,0.08,0.02,0.09,0.03,
5/31/2018,4:46:24 PM,3879.74,3813.58,0.02,0.02,0.04,0.04,
5/31/2018,4:46:25 PM,3653.85,3790.68,0.03,0.03,0.05,0.04,
5/31/2018,4:46:26 PM,3475.95,3545.80,0.04,0.03,0.18,0.03,
5/31/2018,4:46:27 PM,3358.19,3887.25,0.07,0.02,0.04,0.04,
5/31/2018,4:46:28 PM,3586.77,3617.45,0.03,0.03,0.13,0.03,
5/31/2018,4:46:29 PM,3809.77,3686.23,0.02,0.02,0.05,0.04,
5/31/2018,4:46:30 PM,3365.54,3391.22,0.07,0.03,0.07,0.03,
5/31/2018,4:46:31 PM,3256.81,3607.51,0.08,0.02,0.14,0.03,
5/31/2018,4:46:32 PM,3305.30,3358.54,0.08,0.02,0.12,0.02,
5/31/2018,4:46:33 PM,3475.22,3458.88,0.04,0.04,0.20,0.03,
5/31/2018,4:46:34 PM,3757.48,3746.24,0.02,0.03,0.05,0.04,
5/31/2018,4:46:35 PM,3300.27,4012.05,0.08,0.02,0.05,0.05,
5/31/2018,4:46:36 PM,3664.31,3729.77,0.03,0.03,0.11,0.04,
5/31/2018,4:46:37 PM,3326.40,3535.72,0.10,0.02,0.19,0.03,
5/31/2018,4:46:38 PM,3789.88,3875.16,0.02,0.02,0.04,0.05,
5/31/2018,4:46:39 PM,3813.96,3700.47,0.03,0.04,0.07,0.04,
5/31/2018,4:46:40 PM,3521.67,3563.71,0.07,0.04,0.11,0.03,
5/31/2018,4:46:41 PM,3841.09,3384.07,0.02,0.03,0.07,0.02,
5/31/2018,4:46:42 PM,3362.59,3778.35,0.06,0.03,0.04,0.05,
5/31/2018,4:46:43 PM,3503.69,3695.28,0.04,0.03,0.11,0.03,
5/31/2018,4:46:44 PM,3705.24,4041.81,0.03,0.04,0.04,0.06,
5/31/2018,4:46:45 PM,3422.07,3783.60,0.05,0.03,0.07,0.04,
5/31/2018,4:46:46 PM,3741.78,3670.81,0.02,0.03,0.11,0.03,
5/31/2018,4:46:47 PM,3563.88,3732.34,0.05,0.03,0.07,0.04,
5/31/2018,4:46:48 PM,3681.81,3959.15,0.04,0.03,0.04,0.05,
5/31/2018,4:46:49 PM,3929.70,3739.49,0.02,0.03,0.10,0.04,
5/31/2018,4:46:50 PM,3177.84,3805.62,0.11,0.02,0.08,0.03,
5/31/2018,4:46:51 PM,3080.47,3903.09,0.05,0.03,0.04,0.05,
5/31/2018,4:46:52 PM,3720.03,3748.17,0.03,0.03,0.05,0.04,
5/31/2018,4:46:53 PM,3493.75,3526.15,0.02,0.05,0.15,0.03,
5/31/2018,4:46:54 PM,3737.79,3347.43,0.03,0.03,0.12,0.02,
5/31/2018,4:46:55 PM,3486.74,3465.41,0.04,0.03,0.14,0.03,
5/31/2018,4:46:56 PM,3246.60,3637.95,0.05,0.02,0.10,0.03,
5/31/2018,4:46:57 PM,3636.25,3568.00,0.05,0.04,0.10,0.02,
5/31/2018,4:46:58 PM,3327.28,3666.97,0.04,0.02,0.13,0.04,
5/31/2018,4:46:59 PM,3456.22,4100.19,0.07,0.03,0.03,0.05,
5/31/2018,4:47:00 PM,3497.42,3638.16,0.05,0.03,0.14,0.03,
5/31/2018,4:47:01 PM,3363.06,3485.49,0.08,0.03,0.12,0.03,
5/31/2018,4:47:02 PM,3004.40,3800.28,0.07,0.02,0.07,0.04,
5/31/2018,4:47:03 PM,3506.02,3763.66,0.04,0.03,0.06,0.04,
5/31/2018,4:47:04 PM,3480.43,4171.33,0.05,0.03,0.03,0.06,
5/31/2018,4:47:05 PM,3732.81,3605.00,0.03,0.03,0.14,0.03,
5/31/2018,4:47:06 PM,3638.32,4005.89,0.03,0.02,0.03,0.05,
5/31/2018,4:47:07 PM,3715.85,3831.77,0.02,0.03,0.06,0.04,
5/31/2018,4:47:08 PM,3207.06,3667.71,0.04,0.03,0.17,0.04,
5/31/2018,4:47:09 PM,3835.18,3772.10,0.02,0.03,0.07,0.05,
5/31/2018,4:47:10 PM,3446.45,3426.71,0.03,0.03,0.31,0.03,
5/31/2018,4:47:11 PM,3596.84,3475.15,0.03,0.03,0.08,0.02,
5/31/2018,4:47:12 PM,3116.49,3917.86,0.04,0.03,0.04,0.04,
5/31/2018,4:47:13 PM,3482.15,3569.56,0.05,0.02,0.10,0.03,
5/31/2018,4:47:14 PM,3072.25,3633.12,0.09,0.02,0.04,0.03,
5/31/2018,4:47:15 PM,3276.90,3671.05,0.04,0.03,0.05,0.04,
5/31/2018,4:47:16 PM,3286.75,4016.75,0.08,0.03,0.04,0.05,
5/31/2018,4:47:17 PM,3215.66,3632.68,0.14,0.02,0.10,0.03,
5/31/2018,4:47:18 PM,3909.59,3647.98,0.02,0.04,0.16,0.03,
5/31/2018,4:47:19 PM,3433.80,3572.10,0.05,0.02,0.19,0.03,
5/31/2018,4:47:20 PM,3234.77,3758.08,0.07,0.02,0.07,0.04,
5/31/2018,4:47:21 PM,3253.96,3875.53,0.09,0.02,0.03,0.05,
5/31/2018,4:47:22 PM,3421.16,3341.44,0.03,0.02,0.14,0.02,
5/31/2018,4:47:23 PM,3176.24,3748.96,0.07,0.02,0.05,0.03,
5/31/2018,4:47:24 PM,3331.68,3618.36,0.09,0.02,0.27,0.03,
5/31/2018,4:47:25 PM,3167.59,3810.17,0.11,0.02,0.06,0.04,
5/31/2018,4:47:26 PM,3602.93,3480.15,0.03,0.02,0.31,0.03,
5/31/2018,4:47:27 PM,3508.11,4026.67,0.06,0.03,0.03,0.05,
5/31/2018,4:47:28 PM,3232.44,3674.33,0.09,0.03,0.05,0.04,
5/31/2018,4:47:29 PM,3698.74,3516.81,0.03,0.03,0.07,0.03,
5/31/2018,4:47:30 PM,3805.25,3742.05,0.02,0.03,0.04,0.04,
5/31/2018,4:47:31 PM,3469.61,3311.25,0.04,0.03,0.23,0.03,
5/31/2018,4:47:32 PM,3227.97,3725.85,0.07,0.02,0.06,0.04,
5/31/2018,4:47:33 PM,3011.98,3641.29,0.05,0.02,0.06,0.04,
5/31/2018,4:47:34 PM,3809.88,3743.58,0.02,0.03,0.13,0.04,
5/31/2018,4:47:35 PM,3233.64,4024.46,0.09,0.02,0.03,0.05,
5/31/2018,4:47:36 PM,3494.14,3774.86,0.04,0.02,0.05,0.04,
5/31/2018,4:47:37 PM,3091.86,3583.78,0.06,0.02,0.09,0.03,
5/31/2018,4:47:38 PM,3447.32,3809.47,0.05,0.03,0.06,0.04,
5/31/2018,4:47:39 PM,3511.74,3714.00,0.04,0.03,0.07,0.04,
5/31/2018,4:47:40 PM,3687.08,3542.52,0.04,0.04,0.08,0.03,
5/31/2018,4:47:41 PM,3023.01,3971.85,0.04,0.03,0.04,0.04,
5/31/2018,4:47:42 PM,3346.73,3474.29,0.05,0.02,0.36,0.03,
5/31/2018,4:47:43 PM,3612.47,3623.49,0.03,0.04,0.06,0.04,
5/31/2018,4:47:44 PM,3731.15,4000.24,0.03,0.02,0.03,0.05,
5/31/2018,4:47:45 PM,3513.72,3891.78,0.05,0.03,0.04,0.04,
5/31/2018,4:47:46 PM,3324.94,4071.04,0.08,0.03,0.04,0.05,
5/31/2018,4:47:47 PM,3534.12,3958.06,0.04,0.04,0.04,0.05,
5/31/2018,4:47:48 PM,3497.89,3566.46,0.05,0.03,0.07,0.04,
5/31/2018,4:47:49 PM,3821.40,3855.94,0.02,0.02,0.05,0.04,
5/31/2018,4:47:51 PM,3635.59,3819.23,0.04,0.03,0.05,0.04,
5/31/2018,4:47:52 PM,3331.60,3943.48,0.08,0.02,0.05,0.06,
5/31/2018,4:47:53 PM,3180.57,4044.42,0.05,0.02,0.03,0.05,
5/31/2018,4:47:54 PM,3611.54,3616.43,0.03,0.03,0.09,0.03,
5/31/2018,4:47:55 PM,3533.73,3707.56,0.03,0.02,0.11,0.04,
5/31/2018,4:47:56 PM,3460.05,3619.52,0.07,0.02,0.10,0.03,
5/31/2018,4:47:57 PM,3329.32,3613.24,0.09,0.03,0.05,0.04,
5/31/2018,4:47:58 PM,3324.20,3484.45,0.04,0.01,0.19,0.02,
5/31/2018,4:47:59 PM,3523.31,3981.47,0.05,0.03,0.03,0.04,
5/31/2018,4:48:00 PM,3828.01,4339.62,0.03,0.04,0.03,0.06,
5/31/2018,4:48:01 PM,3538.70,3892.92,0.03,0.02,0.05,0.05,
5/31/2018,4:48:02 PM,3617.89,3685.08,0.03,0.04,0.08,0.03,
5/31/2018,4:48:03 PM,3616.96,4204.97,0.03,0.04,0.02,0.06,
5/31/2018,4:48:04 PM,3373.90,3539.18,0.03,0.03,0.08,0.03,
5/31/2018,4:48:05 PM,3258.51,3725.20,0.06,0.02,0.05,0.04,
5/31/2018,4:48:06 PM,3551.03,3541.79,0.04,0.03,0.19,0.03,
5/31/2018,4:48:07 PM,3255.06,3895.01,0.09,0.02,0.03,0.05,
5/31/2018,4:48:08 PM,3693.58,3759.30,0.04,0.04,0.06,0.04,
5/31/2018,4:48:09 PM,3776.85,3584.15,0.03,0.02,0.08,0.03,
5/31/2018,4:48:10 PM,3450.20,3823.16,0.04,0.03,0.05,0.05,
5/31/2018,4:48:11 PM,3632.86,3997.85,0.03,0.02,0.03,0.04,
5/31/2018,4:48:12 PM,3330.81,3844.53,0.07,0.02,0.05,0.04,
5/31/2018,4:48:13 PM,3419.25,3470.62,0.05,0.03,0.23,0.03,
5/31/2018,4:48:14 PM,3321.24,3733.82,0.05,0.02,0.06,0.03,
5/31/2018,4:48:15 PM,3155.27,3723.06,0.06,0.02,0.07,0.03,
5/31/2018,4:48:16 PM,3521.15,3725.49,0.05,0.03,0.14,0.03,
5/31/2018,4:48:17 PM,3835.07,3571.57,0.02,0.03,0.06,0.04,
5/31/2018,4:48:18 PM,3864.81,3861.44,0.02,0.03,0.04,0.04,
5/31/2018,4:48:19 PM,3348.02,3659.69,0.05,0.02,0.08,0.03,
5/31/2018,4:48:20 PM,3620.38,3965.64,0.04,0.04,0.04,0.04,
5/31/2018,4:48:21 PM,3626.33,4168.79,0.03,0.03,0.03,0.05,
5/31/2018,4:48:22 PM,3458.23,3619.73,0.04,0.02,0.05,0.03,
5/31/2018,4:48:23 PM,3876.23,4139.90,0.03,0.04,0.03,0.06,
5/31/2018,4:48:24 PM,3066.60,3646.90,0.07,0.02,0.11,0.03,
5/31/2018,4:48:25 PM,3410.84,3906.88,0.07,0.02,0.05,0.05,
5/31/2018,4:48:26 PM,3802.90,4101.16,0.02,0.03,0.03,0.05,
5/31/2018,4:48:27 PM,3547.10,3709.80,0.04,0.03,0.07,0.04,
5/31/2018,4:48:28 PM,3278.23,3432.08,0.07,0.02,0.12,0.03,
5/31/2018,4:48:29 PM,3369.70,3588.35,0.05,0.02,0.10,0.03,
5/31/2018,4:48:30 PM,3514.82,3946.92,0.06,0.02,0.05,0.04,
5/31/2018,4:48:31 PM,3524.71,3535.70,0.04,0.03,0.13,0.02,
5/31/2018,4:48:32 PM,3317.29,3697.57,0.07,0.02,0.09,0.03,
5/31/2018,4:48:33 PM,3875.93,3915.10,0.02,0.03,0.04,0.05,
5/31/2018,4:48:34 PM,3659.09,3525.09,0.04,0.04,0.19,0.03,
5/31/2018,4:48:35 PM,3073.14,3445.88,0.07,0.02,0.08,0.02,
5/31/2018,4:48:36 PM,3307.46,3744.99,0.06,0.02,0.08,0.03,
5/31/2018,4:48:37 PM,3616.12,3558.33,0.03,0.03,0.06,0.03,
5/31/2018,4:48:38 PM,3365.44,3548.83,0.04,0.02,0.17,0.03,
5/31/2018,4:48:39 PM,3473.91,3709.87,0.04,0.02,0.14,0.03,
5/31/2018,4:48:40 PM,3659.28,3963.03,0.04,0.02,0.04,0.04,
5/31/2018,4:48:41 PM,3292.82,3589.47,0.06,0.03,0.16,0.04,
5/31/2018,4:48:42 PM,3272.81,3904.36,0.06,0.02,0.03,0.05,
5/31/2018,4:48:43 PM,3911.64,4015.89,0.02,0.03,0.04,0.05,
5/31/2018,4:48:44 PM,3193.78,3897.07,0.06,0.03,0.05,0.04,
5/31/2018,4:48:45 PM,3064.69,3335.63,0.10,0.02,0.10,0.02,
5/31/2018,4:48:46 PM,3371.92,3602.10,0.06,0.03,0.10,0.03,
5/31/2018,4:48:47 PM,3468.66,3646.85,0.04,0.02,0.19,0.03,
5/31/2018,4:48:48 PM,3256.46,3999.84,0.09,0.02,0.04,0.05,
5/31/2018,4:48:49 PM,3520.60,3728.97,0.03,0.03,0.07,0.04,
5/31/2018,4:48:50 PM,3586.90,3625.10,0.03,0.03,0.09,0.03,
5/31/2018,4:48:51 PM,3533.40,3894.06,0.04,0.03,0.07,0.04,
